material,thickness_mm,random_seed,sample_id,split
Calcite,10.0,101,70,train
Calcite,10.0,101,71,train
Calcite,10.0,101,72,train
Calcite,10.0,101,73,train
Calcite,10.0,101,74,train
Calcite,10.0,101,75,train
Calcite,10.0,101,76,train
Calcite,10.0,101,77,train
Calcite,10.0,101,78,train
Calcite,10.0,101,79,train
Calcite,10.0,101,80,train
Calcite,10.0,101,81,train
Calcite,10.0,101,82,train
Calcite,10.0,101,83,train
Calcite,10.0,101,84,train
Calcite,10.0,101,85,train
Calcite,10.0,101,86,train
Calcite,10.0,101,87,train
Calcite,10.0,101,88,train
Calcite,10.0,101,89,train
Calcite,10.0,101,90,train
Calcite,10.0,101,91,train
Calcite,10.0,101,92,train
Calcite,10.0,101,93,train
Calcite,10.0,101,94,train
Calcite,10.0,101,95,train
Calcite,10.0,101,96,train
Calcite,10.0,101,97,train
Calcite,10.0,101,98,train
Calcite,10.0,101,99,train
Calcite,10.0,202,0,validation
Calcite,10.0,202,1,validation
Calcite,10.0,202,2,validation
Calcite,10.0,202,3,validation
Calcite,10.0,202,4,validation
Calcite,10.0,202,5,validation
Calcite,10.0,202,6,validation
Calcite,10.0,202,7,validation
Calcite,10.0,202,8,validation
Calcite,10.0,202,9,validation
Calcite,10.0,202,10,validation
Calcite,10.0,202,11,validation
Calcite,10.0,202,12,validation
Calcite,10.0,202,13,validation
Calcite,10.0,202,14,validation
Calcite,10.0,202,15,validation
Calcite,10.0,202,16,validation
Calcite,10.0,202,17,validation
Calcite,10.0,202,18,validation
Calcite,10.0,202,19,validation
Calcite,10.0,202,20,validation
Calcite,10.0,202,21,validation
Calcite,10.0,202,22,validation
Calcite,10.0,202,23,validation
Calcite,10.0,202,24,validation
Calcite,10.0,202,25,validation
Calcite,10.0,202,26,validation
Calcite,10.0,202,27,validation
Calcite,10.0,202,28,validation
Calcite,10.0,202,29,validation
Calcite,10.0,202,30,validation
Calcite,10.0,202,31,validation
Calcite,10.0,202,32,validation
Calcite,10.0,202,33,validation
Calcite,10.0,202,34,validation
Calcite,10.0,202,35,validation
Calcite,10.0,202,36,validation
Calcite,10.0,202,37,validation
Calcite,10.0,202,38,validation
Calcite,10.0,202,39,validation
Calcite,10.0,202,40,validation
Calcite,10.0,202,41,validation
Calcite,10.0,202,42,validation
Calcite,10.0,202,43,validation
Calcite,10.0,202,44,validation
Calcite,10.0,202,45,validation
Calcite,10.0,202,46,validation
Calcite,10.0,202,47,validation
Calcite,10.0,202,48,validation
Calcite,10.0,202,49,validation
Calcite,10.0,202,50,validation
Calcite,10.0,202,51,validation
Calcite,10.0,202,52,validation
Calcite,10.0,202,53,validation
Calcite,10.0,202,54,validation
Calcite,10.0,202,55,validation
Calcite,10.0,202,56,validation
Calcite,10.0,202,57,validation
Calcite,10.0,202,58,validation
Calcite,10.0,202,59,validation
Calcite,10.0,202,60,validation
Calcite,10.0,202,61,validation
Calcite,10.0,202,62,validation
Calcite,10.0,202,63,validation
Calcite,10.0,202,64,validation
Calcite,10.0,202,65,validation
Calcite,10.0,202,66,validation
Calcite,10.0,202,67,validation
Calcite,10.0,202,68,validation
Calcite,10.0,202,69,validation
Calcite,10.0,202,70,validation
Calcite,10.0,202,71,validation
Calcite,10.0,202,72,validation
Calcite,10.0,202,73,validation
Calcite,10.0,202,74,validation
Calcite,10.0,202,75,validation
Calcite,10.0,202,76,validation
Calcite,10.0,202,77,validation
Calcite,10.0,202,78,validation
Calcite,10.0,202,79,validation
Calcite,10.0,202,80,validation
Calcite,10.0,202,81,validation
Calcite,10.0,202,82,validation
Calcite,10.0,202,83,validation
Calcite,10.0,202,84,validation
Calcite,10.0,202,85,validation
Calcite,10.0,202,86,validation
Calcite,10.0,202,87,validation
Calcite,10.0,202,88,validation
Calcite,10.0,202,89,validation
Calcite,10.0,202,90,validation
Calcite,10.0,202,91,validation
Calcite,10.0,202,92,validation
Calcite,10.0,202,93,validation
Calcite,10.0,202,94,validation
Calcite,10.0,202,95,validation
Calcite,10.0,202,96,validation
Calcite,10.0,202,97,validation
Calcite,10.0,202,98,validation
Calcite,10.0,202,99,validation
Calcite,10.0,303,0,test
Calcite,10.0,303,1,test
Calcite,10.0,303,2,test
Calcite,10.0,303,3,test
Calcite,10.0,303,4,test
Calcite,10.0,303,5,test
Calcite,10.0,303,6,test
Calcite,10.0,303,7,test
Calcite,10.0,303,8,test
Calcite,10.0,303,9,test
Calcite,10.0,303,10,test
Calcite,10.0,303,11,test
Calcite,10.0,303,12,test
Calcite,10.0,303,13,test
Calcite,10.0,303,14,test
Calcite,10.0,303,15,test
Calcite,10.0,303,16,test
Calcite,10.0,303,17,test
Calcite,10.0,303,18,test
Calcite,10.0,303,19,test
Calcite,10.0,303,20,test
Calcite,10.0,303,21,test
Calcite,10.0,303,22,test
Calcite,10.0,303,23,test
Calcite,10.0,303,24,test
Calcite,10.0,303,25,test
Calcite,10.0,303,26,test
Calcite,10.0,303,27,test
Calcite,10.0,303,28,test
Calcite,10.0,303,29,test
Calcite,10.0,303,30,test
Calcite,10.0,303,31,test
Calcite,10.0,303,32,test
Calcite,10.0,303,33,test
Calcite,10.0,303,34,test
Calcite,10.0,303,35,test
Calcite,10.0,303,36,test
Calcite,10.0,303,37,test
Calcite,10.0,303,38,test
Calcite,10.0,303,39,test
Calcite,10.0,303,40,test
Calcite,10.0,303,41,test
Calcite,10.0,303,42,test
Calcite,10.0,303,43,test
Calcite,10.0,303,44,test
Calcite,10.0,303,45,test
Calcite,10.0,303,46,test
Calcite,10.0,303,47,test
Calcite,10.0,303,48,test
Calcite,10.0,303,49,test
Calcite,10.0,303,50,test
Calcite,10.0,303,51,test
Calcite,10.0,303,52,test
Calcite,10.0,303,53,test
Calcite,10.0,303,54,test
Calcite,10.0,303,55,test
Calcite,10.0,303,56,test
Calcite,10.0,303,57,test
Calcite,10.0,303,58,test
Calcite,10.0,303,59,test
Calcite,10.0,303,60,test
Calcite,10.0,303,61,test
Calcite,10.0,303,62,test
Calcite,10.0,303,63,test
Calcite,10.0,303,64,test
Calcite,10.0,303,65,test
Calcite,10.0,303,66,test
Calcite,10.0,303,67,test
Calcite,10.0,303,68,test
Calcite,10.0,303,69,test
Calcite,10.0,303,70,test
Calcite,10.0,303,71,test
Calcite,10.0,303,72,test
Calcite,10.0,303,73,test
Calcite,10.0,303,74,test
Calcite,10.0,303,75,test
Calcite,10.0,303,76,test
Calcite,10.0,303,77,test
Calcite,10.0,303,78,test
Calcite,10.0,303,79,test
Calcite,10.0,303,80,test
Calcite,10.0,303,81,test
Calcite,10.0,303,82,test
Calcite,10.0,303,83,test
Calcite,10.0,303,84,test
Calcite,10.0,303,85,test
Calcite,10.0,303,86,test
Calcite,10.0,303,87,test
Calcite,10.0,303,88,test
Calcite,10.0,303,89,test
Calcite,10.0,303,90,test
Calcite,10.0,303,91,test
Calcite,10.0,303,92,test
Calcite,10.0,303,93,test
Calcite,10.0,303,94,test
Calcite,10.0,303,95,test
Calcite,10.0,303,96,test
Calcite,10.0,303,97,test
Calcite,10.0,303,98,test
Calcite,10.0,303,99,test
Calcite,20.0,101,0,train
Calcite,20.0,101,1,train
Calcite,20.0,101,2,train
Calcite,20.0,101,3,train
Calcite,20.0,101,4,train
Calcite,20.0,101,5,train
Calcite,20.0,101,6,train
Calcite,20.0,101,7,train
Calcite,20.0,101,8,train
Calcite,20.0,101,9,train
Calcite,20.0,101,10,train
Calcite,20.0,101,11,train
Calcite,20.0,101,12,train
Calcite,20.0,101,13,train
Calcite,20.0,101,14,train
Calcite,20.0,101,15,train
Calcite,20.0,101,16,train
Calcite,20.0,101,17,train
Calcite,20.0,101,18,train
Calcite,20.0,101,19,train
Calcite,20.0,101,20,train
Calcite,20.0,101,21,train
Calcite,20.0,101,22,train
Calcite,20.0,101,23,train
Calcite,20.0,101,24,train
Calcite,20.0,101,25,train
Calcite,20.0,101,26,train
Calcite,20.0,101,27,train
Calcite,20.0,101,28,train
Calcite,20.0,101,29,train
Calcite,20.0,101,30,train
Calcite,20.0,101,31,train
Calcite,20.0,101,32,train
Calcite,20.0,101,33,train
Calcite,20.0,101,34,train
Calcite,20.0,101,35,train
Calcite,20.0,101,36,train
Calcite,20.0,101,37,train
Calcite,20.0,101,38,train
Calcite,20.0,101,39,train
Calcite,20.0,101,40,train
Calcite,20.0,101,41,train
Calcite,20.0,101,42,train
Calcite,20.0,101,43,train
Calcite,20.0,101,44,train
Calcite,20.0,101,45,train
Calcite,20.0,101,46,train
Calcite,20.0,101,47,train
Calcite,20.0,101,48,train
Calcite,20.0,101,49,train
Calcite,20.0,101,50,train
Calcite,20.0,101,51,train
Calcite,20.0,101,52,train
Calcite,20.0,101,53,train
Calcite,20.0,101,54,train
Calcite,20.0,101,55,train
Calcite,20.0,101,56,train
Calcite,20.0,101,57,train
Calcite,20.0,101,58,train
Calcite,20.0,101,59,train
Calcite,20.0,101,60,train
Calcite,20.0,101,61,train
Calcite,20.0,101,62,train
Calcite,20.0,101,63,train
Calcite,20.0,101,64,train
Calcite,20.0,101,65,train
Calcite,20.0,101,66,train
Calcite,20.0,101,67,train
Calcite,20.0,101,68,train
Calcite,20.0,101,69,train
Calcite,20.0,101,70,train
Calcite,20.0,101,71,train
Calcite,20.0,101,72,train
Calcite,20.0,101,73,train
Calcite,20.0,101,74,train
Calcite,20.0,101,75,train
Calcite,20.0,101,76,train
Calcite,20.0,101,77,train
Calcite,20.0,101,78,train
Calcite,20.0,101,79,train
Calcite,20.0,101,80,train
Calcite,20.0,101,81,train
Calcite,20.0,101,82,train
Calcite,20.0,101,83,train
Calcite,20.0,101,84,train
Calcite,20.0,101,85,train
Calcite,20.0,101,86,train
Calcite,20.0,101,87,train
Calcite,20.0,101,88,train
Calcite,20.0,101,89,train
Calcite,20.0,101,90,train
Calcite,20.0,101,91,train
Calcite,20.0,101,92,train
Calcite,20.0,101,93,train
Calcite,20.0,101,94,train
Calcite,20.0,101,95,train
Calcite,20.0,101,96,train
Calcite,20.0,101,97,train
Calcite,20.0,101,98,train
Calcite,20.0,101,99,train
Calcite,20.0,202,0,validation
Calcite,20.0,202,1,validation
Calcite,20.0,202,2,validation
Calcite,20.0,202,3,validation
Calcite,20.0,202,4,validation
Calcite,20.0,202,5,validation
Calcite,20.0,202,6,validation
Calcite,20.0,202,7,validation
Calcite,20.0,202,8,validation
Calcite,20.0,202,9,validation
Calcite,20.0,202,10,validation
Calcite,20.0,202,11,validation
Calcite,20.0,202,12,validation
Calcite,20.0,202,13,validation
Calcite,20.0,202,14,validation
Calcite,20.0,202,15,validation
Calcite,20.0,202,16,validation
Calcite,20.0,202,17,validation
Calcite,20.0,202,18,validation
Calcite,20.0,202,19,validation
Calcite,20.0,202,20,validation
Calcite,20.0,202,21,validation
Calcite,20.0,202,22,validation
Calcite,20.0,202,23,validation
Calcite,20.0,202,24,validation
Calcite,20.0,202,25,validation
Calcite,20.0,202,26,validation
Calcite,20.0,202,27,validation
Calcite,20.0,202,28,validation
Calcite,20.0,202,29,validation
Calcite,20.0,202,30,validation
Calcite,20.0,202,31,validation
Calcite,20.0,202,32,validation
Calcite,20.0,202,33,validation
Calcite,20.0,202,34,validation
Calcite,20.0,202,35,validation
Calcite,20.0,202,36,validation
Calcite,20.0,202,37,validation
Calcite,20.0,202,38,validation
Calcite,20.0,202,39,validation
Calcite,20.0,202,40,validation
Calcite,20.0,202,41,validation
Calcite,20.0,202,42,validation
Calcite,20.0,202,43,validation
Calcite,20.0,202,44,validation
Calcite,20.0,202,45,validation
Calcite,20.0,202,46,validation
Calcite,20.0,202,47,validation
Calcite,20.0,202,48,validation
Calcite,20.0,202,49,validation
Calcite,20.0,202,50,validation
Calcite,20.0,202,51,validation
Calcite,20.0,202,52,validation
Calcite,20.0,202,53,validation
Calcite,20.0,202,54,validation
Calcite,20.0,202,55,validation
Calcite,20.0,202,56,validation
Calcite,20.0,202,57,validation
Calcite,20.0,202,58,validation
Calcite,20.0,202,59,validation
Calcite,20.0,202,60,validation
Calcite,20.0,202,61,validation
Calcite,20.0,202,62,validation
Calcite,20.0,202,63,validation
Calcite,20.0,202,64,validation
Calcite,20.0,202,65,validation
Calcite,20.0,202,66,validation
Calcite,20.0,202,67,validation
Calcite,20.0,202,68,validation
Calcite,20.0,202,69,validation
Calcite,20.0,202,70,validation
Calcite,20.0,202,71,validation
Calcite,20.0,202,72,validation
Calcite,20.0,202,73,validation
Calcite,20.0,202,74,validation
Calcite,20.0,202,75,validation
Calcite,20.0,202,76,validation
Calcite,20.0,202,77,validation
Calcite,20.0,202,78,validation
Calcite,20.0,202,79,validation
Calcite,20.0,202,80,validation
Calcite,20.0,202,81,validation
Calcite,20.0,202,82,validation
Calcite,20.0,202,83,validation
Calcite,20.0,202,84,validation
Calcite,20.0,202,85,validation
Calcite,20.0,202,86,validation
Calcite,20.0,202,87,validation
Calcite,20.0,202,88,validation
Calcite,20.0,202,89,validation
Calcite,20.0,202,90,validation
Calcite,20.0,202,91,validation
Calcite,20.0,202,92,validation
Calcite,20.0,202,93,validation
Calcite,20.0,202,94,validation
Calcite,20.0,202,95,validation
Calcite,20.0,202,96,validation
Calcite,20.0,202,97,validation
Calcite,20.0,202,98,validation
Calcite,20.0,202,99,validation
Calcite,20.0,303,0,test
Calcite,20.0,303,1,test
Calcite,20.0,303,2,test
Calcite,20.0,303,3,test
Calcite,20.0,303,4,test
Calcite,20.0,303,5,test
Calcite,20.0,303,6,test
Calcite,20.0,303,7,test
Calcite,20.0,303,8,test
Calcite,20.0,303,9,test
Calcite,20.0,303,10,test
Calcite,20.0,303,11,test
Calcite,20.0,303,12,test
Calcite,20.0,303,13,test
Calcite,20.0,303,14,test
Calcite,20.0,303,15,test
Calcite,20.0,303,16,test
Calcite,20.0,303,17,test
Calcite,20.0,303,18,test
Calcite,20.0,303,19,test
Calcite,20.0,303,20,test
Calcite,20.0,303,21,test
Calcite,20.0,303,22,test
Calcite,20.0,303,23,test
Calcite,20.0,303,24,test
Calcite,20.0,303,25,test
Calcite,20.0,303,26,test
Calcite,20.0,303,27,test
Calcite,20.0,303,28,test
Calcite,20.0,303,29,test
Calcite,20.0,303,30,test
Calcite,20.0,303,31,test
Calcite,20.0,303,32,test
Calcite,20.0,303,33,test
Calcite,20.0,303,34,test
Calcite,20.0,303,35,test
Calcite,20.0,303,36,test
Calcite,20.0,303,37,test
Calcite,20.0,303,38,test
Calcite,20.0,303,39,test
Calcite,20.0,303,40,test
Calcite,20.0,303,41,test
Calcite,20.0,303,42,test
Calcite,20.0,303,43,test
Calcite,20.0,303,44,test
Calcite,20.0,303,45,test
Calcite,20.0,303,46,test
Calcite,20.0,303,47,test
Calcite,20.0,303,48,test
Calcite,20.0,303,49,test
Calcite,20.0,303,50,test
Calcite,20.0,303,51,test
Calcite,20.0,303,52,test
Calcite,20.0,303,53,test
Calcite,20.0,303,54,test
Calcite,20.0,303,55,test
Calcite,20.0,303,56,test
Calcite,20.0,303,57,test
Calcite,20.0,303,58,test
Calcite,20.0,303,59,test
Calcite,20.0,303,60,test
Calcite,20.0,303,61,test
Calcite,20.0,303,62,test
Calcite,20.0,303,63,test
Calcite,20.0,303,64,test
Calcite,20.0,303,65,test
Calcite,20.0,303,66,test
Calcite,20.0,303,67,test
Calcite,20.0,303,68,test
Calcite,20.0,303,69,test
Calcite,20.0,303,70,test
Calcite,20.0,303,71,test
Calcite,20.0,303,72,test
Calcite,20.0,303,73,test
Calcite,20.0,303,74,test
Calcite,20.0,303,75,test
Calcite,20.0,303,76,test
Calcite,20.0,303,77,test
Calcite,20.0,303,78,test
Calcite,20.0,303,79,test
Calcite,20.0,303,80,test
Calcite,20.0,303,81,test
Calcite,20.0,303,82,test
Calcite,20.0,303,83,test
Calcite,20.0,303,84,test
Calcite,20.0,303,85,test
Calcite,20.0,303,86,test
Calcite,20.0,303,87,test
Calcite,20.0,303,88,test
Calcite,20.0,303,89,test
Calcite,20.0,303,90,test
Calcite,20.0,303,91,test
Calcite,20.0,303,92,test
Calcite,20.0,303,93,test
Calcite,20.0,303,94,test
Calcite,20.0,303,95,test
Calcite,20.0,303,96,test
Calcite,20.0,303,97,test
Calcite,20.0,303,98,test
Calcite,20.0,303,99,test
Calcite,5.0,101,0,train
Calcite,5.0,101,1,train
Calcite,5.0,101,2,train
Calcite,5.0,101,3,train
Calcite,5.0,101,4,train
Calcite,5.0,101,5,train
Calcite,5.0,101,6,train
Calcite,5.0,101,7,train
Calcite,5.0,101,8,train
Calcite,5.0,101,9,train
Calcite,5.0,101,10,train
Calcite,5.0,101,11,train
Calcite,5.0,101,12,train
Calcite,5.0,101,13,train
Calcite,5.0,101,14,train
Calcite,5.0,101,15,train
Calcite,5.0,101,16,train
Calcite,5.0,101,17,train
Calcite,5.0,101,18,train
Calcite,5.0,101,19,train
Calcite,5.0,101,20,train
Calcite,5.0,101,21,train
Calcite,5.0,101,22,train
Calcite,5.0,101,23,train
Calcite,5.0,101,24,train
Calcite,5.0,101,25,train
Calcite,5.0,101,26,train
Calcite,5.0,101,27,train
Calcite,5.0,101,28,train
Calcite,5.0,101,29,train
Calcite,5.0,101,30,train
Calcite,5.0,101,31,train
Calcite,5.0,101,32,train
Calcite,5.0,101,33,train
Calcite,5.0,101,34,train
Calcite,5.0,101,35,train
Calcite,5.0,101,36,train
Calcite,5.0,101,37,train
Calcite,5.0,101,38,train
Calcite,5.0,101,39,train
Calcite,5.0,101,40,train
Calcite,5.0,101,41,train
Calcite,5.0,101,42,train
Calcite,5.0,101,43,train
Calcite,5.0,101,44,train
Calcite,5.0,101,45,train
Calcite,5.0,101,46,train
Calcite,5.0,101,47,train
Calcite,5.0,101,48,train
Calcite,5.0,101,49,train
Calcite,5.0,101,50,train
Calcite,5.0,101,51,train
Calcite,5.0,101,52,train
Calcite,5.0,101,53,train
Calcite,5.0,101,54,train
Calcite,5.0,101,55,train
Calcite,5.0,101,56,train
Calcite,5.0,101,57,train
Calcite,5.0,101,58,train
Calcite,5.0,101,59,train
Calcite,5.0,101,60,train
Calcite,5.0,101,61,train
Calcite,5.0,101,62,train
Calcite,5.0,101,63,train
Calcite,5.0,101,64,train
Calcite,5.0,101,65,train
Calcite,5.0,101,66,train
Calcite,5.0,101,67,train
Calcite,5.0,101,68,train
Calcite,5.0,101,69,train
Calcite,5.0,101,70,train
Calcite,5.0,101,71,train
Calcite,5.0,101,72,train
Calcite,5.0,101,73,train
Calcite,5.0,101,74,train
Calcite,5.0,101,75,train
Calcite,5.0,101,76,train
Calcite,5.0,101,77,train
Calcite,5.0,101,78,train
Calcite,5.0,101,79,train
Calcite,5.0,101,80,train
Calcite,5.0,101,81,train
Calcite,5.0,101,82,train
Calcite,5.0,101,83,train
Calcite,5.0,101,84,train
Calcite,5.0,101,85,train
Calcite,5.0,101,86,train
Calcite,5.0,101,87,train
Calcite,5.0,101,88,train
Calcite,5.0,101,89,train
Calcite,5.0,101,90,train
Calcite,5.0,101,91,train
Calcite,5.0,101,92,train
Calcite,5.0,101,93,train
Calcite,5.0,101,94,train
Calcite,5.0,101,95,train
Calcite,5.0,101,96,train
Calcite,5.0,101,97,train
Calcite,5.0,101,98,train
Calcite,5.0,101,99,train
Calcite,5.0,202,0,validation
Calcite,5.0,202,1,validation
Calcite,5.0,202,2,validation
Calcite,5.0,202,3,validation
Calcite,5.0,202,4,validation
Calcite,5.0,202,5,validation
Calcite,5.0,202,6,validation
Calcite,5.0,202,7,validation
Calcite,5.0,202,8,validation
Calcite,5.0,202,9,validation
Calcite,5.0,202,10,validation
Calcite,5.0,202,11,validation
Calcite,5.0,202,12,validation
Calcite,5.0,202,13,validation
Calcite,5.0,202,14,validation
Calcite,5.0,202,15,validation
Calcite,5.0,202,16,validation
Calcite,5.0,202,17,validation
Calcite,5.0,202,18,validation
Calcite,5.0,202,19,validation
Calcite,5.0,202,20,validation
Calcite,5.0,202,21,validation
Calcite,5.0,202,22,validation
Calcite,5.0,202,23,validation
Calcite,5.0,202,24,validation
Calcite,5.0,202,25,validation
Calcite,5.0,202,26,validation
Calcite,5.0,202,27,validation
Calcite,5.0,202,28,validation
Calcite,5.0,202,29,validation
Calcite,5.0,202,30,validation
Calcite,5.0,202,31,validation
Calcite,5.0,202,32,validation
Calcite,5.0,202,33,validation
Calcite,5.0,202,34,validation
Calcite,5.0,202,35,validation
Calcite,5.0,202,36,validation
Calcite,5.0,202,37,validation
Calcite,5.0,202,38,validation
Calcite,5.0,202,39,validation
Calcite,5.0,202,40,validation
Calcite,5.0,202,41,validation
Calcite,5.0,202,42,validation
Calcite,5.0,202,43,validation
Calcite,5.0,202,44,validation
Calcite,5.0,202,45,validation
Calcite,5.0,202,46,validation
Calcite,5.0,202,47,validation
Calcite,5.0,202,48,validation
Calcite,5.0,202,49,validation
Calcite,5.0,202,50,validation
Calcite,5.0,202,51,validation
Calcite,5.0,202,52,validation
Calcite,5.0,202,53,validation
Calcite,5.0,202,54,validation
Calcite,5.0,202,55,validation
Calcite,5.0,202,56,validation
Calcite,5.0,202,57,validation
Calcite,5.0,202,58,validation
Calcite,5.0,202,59,validation
Calcite,5.0,202,60,validation
Calcite,5.0,202,61,validation
Calcite,5.0,202,62,validation
Calcite,5.0,202,63,validation
Calcite,5.0,202,64,validation
Calcite,5.0,202,65,validation
Calcite,5.0,202,66,validation
Calcite,5.0,202,67,validation
Calcite,5.0,202,68,validation
Calcite,5.0,202,69,validation
Calcite,5.0,202,70,validation
Calcite,5.0,202,71,validation
Calcite,5.0,202,72,validation
Calcite,5.0,202,73,validation
Calcite,5.0,202,74,validation
Calcite,5.0,202,75,validation
Calcite,5.0,202,76,validation
Calcite,5.0,202,77,validation
Calcite,5.0,202,78,validation
Calcite,5.0,202,79,validation
Calcite,5.0,202,80,validation
Calcite,5.0,202,81,validation
Calcite,5.0,202,82,validation
Calcite,5.0,202,83,validation
Calcite,5.0,202,84,validation
Calcite,5.0,202,85,validation
Calcite,5.0,202,86,validation
Calcite,5.0,202,87,validation
Calcite,5.0,202,88,validation
Calcite,5.0,202,89,validation
Calcite,5.0,202,90,validation
Calcite,5.0,202,91,validation
Calcite,5.0,202,92,validation
Calcite,5.0,202,93,validation
